Accx | Accy | Accz | Roll | Pitch | Yaw | Time(ms)
-1.46 | 0.28 | 9.71 | -1.37 | -8.94 | 146.00 | 503367
-1.37 | 0.40 | 9.77 | -1.44 | -8.94 | 146.00 | 503399
-1.32 | 0.38 | 9.70 | -1.44 | -8.94 | 146.00 | 503434
-1.31 | 0.28 | 9.66 | -1.44 | -8.88 | 146.06 | 503467
-1.58 | 0.33 | 9.73 | -1.50 | -8.88 | 146.06 | 503499
-1.67 | 0.21 | 9.60 | -1.50 | -8.88 | 146.06 | 503536
-1.55 | 0.26 | 9.64 | -1.50 | -8.88 | 146.12 | 503568
-1.38 | 0.25 | 9.72 | -1.50 | -8.88 | 146.12 | 503600
-1.32 | 0.28 | 9.62 | -1.50 | -8.88 | 146.12 | 503636
-1.49 | 0.30 | 9.68 | -1.50 | -8.88 | 146.12 | 503668
-1.91 | 0.32 | 9.95 | -1.56 | -8.88 | 146.12 | 503700
-1.89 | 0.28 | 9.73 | -1.50 | -8.88 | 146.06 | 503735
-1.83 | 0.31 | 9.69 | -1.56 | -9.00 | 146.06 | 503768
-1.79 | 0.36 | 9.72 | -1.56 | -9.06 | 146.12 | 503800
-1.64 | 0.17 | 9.66 | -1.56 | -9.06 | 146.12 | 503835
-1.58 | 0.34 | 9.69 | -1.56 | -9.06 | 146.19 | 503874
-1.44 | 0.40 | 9.70 | -1.56 | -9.06 | 146.25 | 503908
-1.32 | 0.27 | 9.54 | -1.62 | -9.06 | 146.31 | 503941
-1.36 | 0.33 | 9.53 | -1.62 | -9.13 | 146.37 | 503974
-1.21 | 0.17 | 8.89 | -1.69 | -9.13 | 146.44 | 504007
-1.49 | 0.14 | 9.70 | -1.75 | -9.13 | 146.50 | 504040
-1.63 | 0.07 | 9.60 | -1.75 | -9.19 | 146.50 | 504073
-1.65 | 0.08 | 9.29 | -1.81 | -9.19 | 146.50 | 504105
-1.74 | 0.27 | 9.25 | -1.75 | -9.19 | 146.37 | 504139
-1.75 | 1.09 | 9.64 | -1.56 | -9.06 | 146.19 | 504178
-1.27 | -0.24 | 9.33 | -1.50 | -9.00 | 146.12 | 504210
-1.55 | 0.54 | 9.97 | -1.56 | -9.00 | 146.19 | 504244
-1.55 | 0.21 | 10.03 | -1.50 | -9.00 | 146.19 | 504279
-1.61 | 0.47 | 9.72 | -1.56 | -9.00 | 146.19 | 504312
-1.53 | 0.31 | 9.61 | -1.56 | -9.00 | 146.25 | 504346
-1.56 | 0.46 | 9.85 | -1.56 | -9.00 | 146.25 | 504381
-1.48 | 0.57 | 9.65 | -1.56 | -9.00 | 146.31 | 504413
-1.33 | 1.07 | 9.18 | -1.50 | -9.06 | 146.50 | 504447
-1.63 | 0.22 | 10.50 | -1.44 | -9.06 | 146.94 | 504487
-1.63 | -0.27 | 9.83 | -1.44 | -9.06 | 147.37 | 504519
-1.49 | -0.93 | 10.09 | -1.31 | -9.06 | 147.69 | 504552
-1.55 | 0.28 | 9.19 | -1.31 | -9.00 | 147.75 | 504586
-1.68 | 0.26 | 10.13 | -1.31 | -9.00 | 147.69 | 504618
-1.62 | -0.14 | 9.59 | -1.31 | -8.94 | 147.56 | 504652
-1.39 | 0.66 | 8.66 | -1.31 | -8.94 | 147.44 | 504685
-1.51 | 0.56 | 9.66 | -1.31 | -8.94 | 147.37 | 504720
-1.43 | 0.06 | 8.81 | -1.37 | -9.00 | 147.44 | 504753
-1.41 | 0.28 | 9.71 | -1.37 | -9.00 | 147.44 | 504792
-1.51 | 0.40 | 10.18 | -1.37 | -9.00 | 147.44 | 504825
-1.61 | 0.14 | 9.41 | -1.37 | -9.00 | 147.44 | 504857
-1.55 | -0.11 | 9.60 | -1.37 | -9.06 | 147.44 | 504892
-1.49 | -0.15 | 10.01 | -1.37 | -9.06 | 147.31 | 504925
-1.42 | -0.07 | 9.51 | -1.44 | -9.13 | 147.19 | 504957
-1.45 | 0.45 | 9.39 | -1.50 | -9.13 | 146.87 | 504993
-1.36 | 0.74 | 8.58 | -1.56 | -9.13 | 146.75 | 505025
-1.28 | 1.28 | 8.80 | -1.37 | -9.06 | 146.62 | 505057
-1.51 | 0.66 | 9.73 | -1.37 | -9.00 | 146.69 | 505093
-1.58 | -0.73 | 9.79 | -1.44 | -9.00 | 146.87 | 505144
-1.62 | 0.78 | 9.82 | -1.44 | -9.00 | 146.87 | 505177
-1.42 | -0.42 | 9.40 | -1.44 | -9.00 | 146.87 | 505209
-1.47 | 0.97 | 9.52 | -1.37 | -8.94 | 146.75 | 505244
-1.42 | -0.44 | 9.78 | -1.37 | -8.94 | 146.75 | 505277
-0.81 | 0.45 | 9.84 | -1.31 | -8.94 | 146.69 | 505309
-1.01 | 0.47 | 9.35 | -1.37 | -8.94 | 146.75 | 505344
-1.53 | 0.77 | 9.92 | -1.44 | -8.94 | 146.75 | 505378
-1.76 | -0.22 | 9.67 | -1.44 | -8.94 | 146.75 | 505410
-1.26 | 0.55 | 9.48 | -1.44 | -8.94 | 146.69 | 505447
-1.50 | 0.21 | 9.90 | -1.44 | -8.94 | 146.69 | 505481
-0.93 | 0.38 | 9.84 | -1.44 | -8.88 | 146.69 | 505515
-1.09 | 0.24 | 9.26 | -1.44 | -8.88 | 146.62 | 505548
-2.58 | 1.26 | 12.14 | -1.44 | -8.88 | 146.56 | 505582
-1.41 | -1.18 | 10.33 | -1.56 | -8.88 | 146.81 | 505614
-1.37 | 0.88 | 9.35 | -1.56 | -8.81 | 146.75 | 505648
-2.02 | 0.20 | 10.08 | -1.56 | -8.94 | 146.69 | 505681
-2.86 | 0.45 | 10.66 | -1.56 | -8.94 | 146.81 | 505714
-2.25 | 0.70 | 9.16 | -1.56 | -8.94 | 146.87 | 505752
-2.13 | 0.14 | 10.17 | -1.50 | -9.00 | 147.00 | 505787
-1.90 | -0.49 | 10.23 | -1.50 | -9.00 | 147.12 | 505820
-1.73 | 0.39 | 8.77 | -1.50 | -9.00 | 147.19 | 505854
-1.33 | 0.20 | 9.74 | -1.56 | -9.00 | 147.19 | 505888
-1.52 | 0.19 | 9.48 | -1.50 | -9.00 | 147.19 | 505921
-1.70 | 0.23 | 10.01 | -1.50 | -9.00 | 147.25 | 505955
-1.46 | 0.49 | 10.13 | -1.44 | -8.94 | 147.19 | 505989
-1.92 | 0.06 | 9.91 | -1.44 | -8.94 | 147.12 | 506021
-2.14 | 0.37 | 9.64 | -1.37 | -9.00 | 147.19 | 506060
-1.66 | 0.47 | 10.62 | -1.44 | -9.00 | 147.19 | 506092
-1.93 | 0.19 | 10.32 | -1.37 | -9.00 | 147.19 | 506127
-1.83 | -0.09 | 10.19 | -1.37 | -9.00 | 147.25 | 506161
-1.56 | 0.25 | 9.64 | -1.37 | -8.94 | 147.31 | 506195
-1.01 | 0.13 | 9.90 | -1.37 | -8.94 | 147.31 | 506227
-1.48 | 0.41 | 9.66 | -1.37 | -8.94 | 147.25 | 506261
-1.18 | 0.57 | 9.63 | -1.31 | -8.94 | 147.19 | 506294
-1.29 | -0.25 | 9.87 | -1.31 | -8.94 | 147.25 | 506326
-1.20 | 0.44 | 9.60 | -1.37 | -8.94 | 147.25 | 506361
-1.19 | 0.53 | 9.91 | -1.31 | -8.94 | 147.25 | 506401
-1.27 | -0.03 | 9.81 | -1.31 | -8.94 | 147.25 | 506434
-1.38 | 0.40 | 9.58 | -1.31 | -8.94 | 147.25 | 506466
-1.34 | 0.32 | 9.80 | -1.31 | -8.94 | 147.25 | 506501
-1.26 | 0.10 | 9.61 | -1.31 | -8.94 | 147.25 | 506534
-1.31 | 0.25 | 9.67 | -1.31 | -8.88 | 147.25 | 506566
-1.41 | 0.15 | 9.77 | -1.31 | -8.88 | 147.25 | 506601
-1.47 | 0.04 | 9.71 | -1.25 | -8.88 | 147.12 | 506633
-1.62 | 0.60 | 9.61 | -1.25 | -8.88 | 147.06 | 506666
-1.55 | 0.34 | 9.46 | -1.25 | -8.88 | 147.00 | 506703
-1.69 | 0.28 | 9.82 | -1.25 | -8.88 | 147.00 | 506736
-1.70 | 0.28 | 9.77 | -1.31 | -8.88 | 147.06 | 506768
-1.79 | 0.21 | 9.64 | -1.31 | -8.88 | 147.06 | 506803
-1.65 | 0.17 | 9.64 | -1.31 | -8.94 | 147.06 | 506836
-1.38 | 0.26 | 9.70 | -1.31 | -8.94 | 147.06 | 506868
-1.44 | 0.19 | 9.66 | -1.31 | -8.94 | 147.06 | 506903
-1.31 | 0.32 | 9.69 | -1.31 | -8.88 | 147.06 | 506936
-1.45 | 0.20 | 9.66 | -1.31 | -8.88 | 147.06 | 506968
-1.65 | 0.20 | 9.61 | -1.31 | -8.88 | 147.06 | 507006
-1.71 | 0.18 | 9.64 | -1.31 | -8.88 | 147.06 | 507040
-1.40 | 0.39 | 9.76 | -1.31 | -8.88 | 147.06 | 507074
-1.31 | 0.24 | 9.64 | -1.31 | -8.88 | 147.06 | 507107
-1.54 | 0.23 | 9.63 | -1.31 | -8.88 | 147.06 | 507139
-1.65 | 0.29 | 9.76 | -1.31 | -8.88 | 147.06 | 507172
-1.70 | 0.21 | 9.66 | -1.31 | -8.88 | 147.06 | 507206
-1.57 | 0.26 | 9.67 | -1.31 | -8.88 | 147.06 | 507238
-1.42 | 0.22 | 9.71 | -1.31 | -8.88 | 147.06 | 507270
-1.40 | 0.23 | 9.64 | -1.31 | -8.88 | 147.06 | 507308
-1.54 | 0.27 | 9.67 | -1.31 | -8.88 | 147.06 | 507340
-1.52 | 0.24 | 9.71 | -1.31 | -8.88 | 147.06 | 507373
-1.56 | 0.32 | 9.68 | -1.37 | -8.88 | 147.06 | 507407
-1.68 | 0.25 | 9.66 | -1.37 | -8.88 | 147.06 | 507440
-1.65 | 0.28 | 9.71 | -1.37 | -8.94 | 147.06 | 507472
-1.74 | 0.25 | 9.62 | -1.37 | -8.94 | 147.06 | 507507
-1.72 | 0.20 | 9.70 | -1.37 | -8.94 | 147.06 | 507540
-1.66 | 0.23 | 9.70 | -1.37 | -9.00 | 147.06 | 507572
-1.67 | 0.36 | 9.65 | -1.37 | -9.00 | 147.06 | 507607
-1.48 | 0.24 | 9.74 | -1.37 | -9.00 | 147.12 | 507647
-1.41 | 0.26 | 9.71 | -1.37 | -9.00 | 147.12 | 507680
-1.25 | 0.38 | 9.53 | -1.37 | -9.00 | 147.12 | 507713
-1.27 | 0.14 | 9.80 | -1.37 | -8.94 | 147.19 | 507748
-1.31 | 0.19 | 9.69 | -1.37 | -8.94 | 147.19 | 507781
-1.41 | 0.28 | 9.65 | -1.37 | -8.88 | 147.19 | 507814
-1.48 | 0.24 | 9.69 | -1.37 | -8.88 | 147.19 | 507849
-1.49 | 0.29 | 9.67 | -1.37 | -8.88 | 147.19 | 507882
-1.59 | 0.25 | 9.72 | -1.37 | -8.88 | 147.19 | 507915
-1.60 | 0.26 | 9.67 | -1.37 | -8.88 | 147.19 | 507952
-1.54 | 0.29 | 9.66 | -1.37 | -8.88 | 147.19 | 507985
-1.49 | 0.27 | 9.68 | -1.37 | -8.88 | 147.19 | 508020
-1.47 | 0.23 | 9.67 | -1.37 | -8.88 | 147.19 | 508053
-1.45 | 0.26 | 9.70 | -1.37 | -8.88 | 147.19 | 508087
-1.41 | 0.27 | 9.68 | -1.37 | -8.88 | 147.19 | 508121
-1.47 | 0.26 | 9.69 | -1.37 | -8.88 | 147.19 | 508154
-1.50 | 0.25 | 9.66 | -1.37 | -8.88 | 147.19 | 508188
-1.54 | 0.26 | 9.66 | -1.37 | -8.88 | 147.19 | 508222
-1.55 | 0.25 | 9.67 | -1.37 | -8.88 | 147.19 | 508262
-1.56 | 0.26 | 9.70 | -1.37 | -8.88 | 147.19 | 508294
-1.56 | 0.28 | 9.69 | -1.37 | -8.88 | 147.19 | 508326
-1.55 | 0.27 | 9.69 | -1.37 | -8.88 | 147.19 | 508361
-1.62 | 0.20 | 9.71 | -1.37 | -8.88 | 147.19 | 508394
-1.61 | 0.29 | 9.67 | -1.37 | -8.88 | 147.19 | 508426
-1.62 | 0.19 | 9.65 | -1.37 | -8.88 | 147.19 | 508461
-1.57 | 0.25 | 9.70 | -1.37 | -8.88 | 147.19 | 508494
-1.37 | 0.24 | 9.66 | -1.37 | -8.88 | 147.19 | 508526
-1.42 | 0.32 | 9.69 | -1.37 | -8.88 | 147.19 | 508561
-1.60 | 0.28 | 9.70 | -1.37 | -8.88 | 147.19 | 508597
-1.61 | 0.21 | 9.65 | -1.37 | -8.88 | 147.19 | 508629
-1.48 | 0.26 | 9.70 | -1.37 | -8.88 | 147.19 | 508664
-1.44 | 0.27 | 9.68 | -1.37 | -8.88 | 147.19 | 508696
-1.45 | 0.28 | 9.71 | -1.37 | -8.88 | 147.19 | 508728
-1.50 | 0.25 | 9.65 | -1.37 | -8.88 | 147.19 | 508764
-1.50 | 0.24 | 9.68 | -1.37 | -8.88 | 147.19 | 508796
-1.51 | 0.28 | 9.68 | -1.37 | -8.88 | 147.19 | 508829
-1.49 | 0.20 | 9.71 | -1.37 | -8.88 | 147.19 | 508864
-1.49 | 0.28 | 9.67 | -1.37 | -8.88 | 147.19 | 508904
-1.63 | 0.27 | 9.69 | -1.37 | -8.88 | 147.19 | 508937
-1.75 | 0.26 | 9.69 | -1.37 | -8.88 | 147.19 | 508970
-1.70 | 0.26 | 9.68 | -1.37 | -8.94 | 147.19 | 509005
-1.49 | 0.24 | 9.71 | -1.37 | -8.94 | 147.19 | 509038
-1.38 | 0.26 | 9.69 | -1.37 | -8.94 | 147.19 | 509071
-1.42 | 0.25 | 9.69 | -1.37 | -8.88 | 147.19 | 509106
-1.38 | 0.26 | 9.70 | -1.37 | -8.88 | 147.19 | 509139
-1.51 | 0.25 | 9.66 | -1.37 | -8.88 | 147.19 | 509172
-1.62 | 0.25 | 9.70 | -1.37 | -8.88 | 147.19 | 509209
-1.61 | 0.24 | 9.69 | -1.37 | -8.88 | 147.19 | 509244
-1.55 | 0.28 | 9.69 | -1.37 | -8.88 | 147.19 | 509288
-1.63 | 0.34 | 9.85 | -1.44 | -8.88 | 147.19 | 509320
-1.44 | 0.13 | 9.48 | -1.44 | -8.94 | 147.19 | 509355
-1.43 | 0.19 | 9.70 | -1.44 | -8.94 | 147.19 | 509388
-1.45 | 0.11 | 9.51 | -1.44 | -8.94 | 147.19 | 509421
-1.50 | 0.39 | 9.74 | -1.44 | -8.94 | 147.19 | 509456
-1.62 | 0.33 | 9.73 | -1.44 | -8.94 | 147.19 | 509489
-1.50 | 0.31 | 9.71 | -1.44 | -8.94 | 147.19 | 509522
-1.74 | 0.21 | 9.40 | -1.44 | -8.94 | 147.19 | 509560
-1.54 | 0.18 | 9.86 | -1.44 | -8.94 | 147.19 | 509593
-1.35 | 0.21 | 9.55 | -1.44 | -8.94 | 147.19 | 509628
-1.26 | 0.41 | 9.58 | -1.44 | -8.94 | 147.19 | 509661
-1.43 | 0.24 | 9.93 | -1.50 | -8.88 | 147.19 | 509694
-1.61 | 0.27 | 9.60 | -1.50 | -8.88 | 147.19 | 509729
-1.74 | 0.19 | 9.67 | -1.50 | -8.88 | 147.19 | 509762
-1.75 | 0.32 | 9.83 | -1.50 | -8.94 | 147.19 | 509795
-1.63 | 0.26 | 9.57 | -1.50 | -8.94 | 147.19 | 509830
-1.33 | 0.20 | 9.64 | -1.50 | -8.94 | 147.19 | 509869
-1.38 | 0.32 | 9.71 | -1.50 | -8.94 | 147.19 | 509902
-1.53 | 0.22 | 9.67 | -1.50 | -8.94 | 147.19 | 509934
-1.56 | 0.28 | 9.66 | -1.50 | -8.94 | 147.19 | 509969
-1.54 | 0.26 | 9.70 | -1.50 | -8.94 | 147.19 | 510003
-1.50 | 0.27 | 9.71 | -1.50 | -8.94 | 147.19 | 510035
-1.49 | 0.30 | 9.67 | -1.50 | -8.94 | 147.19 | 510069
-1.57 | 0.24 | 9.71 | -1.50 | -8.94 | 147.19 | 510103
-1.54 | 0.28 | 9.68 | -1.50 | -8.94 | 147.19 | 510135
-1.47 | 0.27 | 9.69 | -1.50 | -8.94 | 147.19 | 510185
-1.51 | 0.28 | 9.68 | -1.50 | -8.94 | 147.19 | 510221
-1.57 | 0.28 | 9.70 | -1.50 | -8.94 | 147.19 | 510254
-1.50 | 0.27 | 9.70 | -1.50 | -8.94 | 147.19 | 510287
-1.52 | 0.25 | 9.68 | -1.50 | -8.94 | 147.19 | 510322
-1.56 | 0.26 | 9.69 | -1.50 | -8.94 | 147.19 | 510355
-1.55 | 0.25 | 9.68 | -1.50 | -8.94 | 147.19 | 510388
-1.51 | 0.26 | 9.70 | -1.50 | -8.94 | 147.19 | 510423
-1.54 | 0.25 | 9.65 | -1.50 | -8.94 | 147.19 | 510456
-1.50 | 0.25 | 9.69 | -1.50 | -8.94 | 147.19 | 510489
-1.46 | 0.26 | 9.72 | -1.50 | -8.94 | 147.19 | 510526
-1.45 | 0.27 | 9.71 | -1.50 | -8.94 | 147.19 | 510559
-1.05 | 0.31 | 9.82 | -1.50 | -8.88 | 147.19 | 510592
-0.59 | 0.19 | 9.59 | -1.50 | -8.88 | 147.19 | 510625
-0.34 | 0.40 | 9.64 | -1.50 | -8.88 | 147.19 | 510658
-0.05 | 0.17 | 8.81 | -1.50 | -8.88 | 147.12 | 510689
-0.48 | 0.40 | 10.11 | -1.50 | -8.88 | 147.06 | 510724
0.00 | 0.20 | 7.15 | -1.50 | -8.88 | 147.06 | 510757
-0.48 | 0.63 | 12.18 | -1.56 | -8.94 | 147.00 | 510788
0.63 | 0.11 | 5.64 | -1.56 | -8.94 | 146.87 | 510826
0.09 | 1.34 | 12.62 | -1.62 | -8.88 | 146.87 | 510858
0.96 | -0.75 | 5.40 | -1.69 | -8.94 | 147.00 | 510890
-1.65 | 0.88 | 9.09 | -1.69 | -8.81 | 146.81 | 510925
-0.29 | 0.53 | 8.47 | -1.75 | -8.75 | 146.69 | 510957
0.30 | 0.40 | 7.51 | -1.81 | -8.69 | 146.75 | 510989
-0.54 | 0.32 | 12.96 | -1.69 | -8.75 | 146.56 | 511023
0.97 | -0.58 | 2.93 | -1.50 | -8.69 | 146.37 | 511055
0.74 | 0.32 | 9.35 | -1.50 | -8.69 | 146.25 | 511088
-0.92 | -0.25 | 5.16 | -1.62 | -8.75 | 146.12 | 511127
-0.09 | 0.63 | 3.99 | -1.62 | -8.88 | 145.87 | 511160
-3.46 | 1.64 | 19.29 | -1.69 | -8.94 | 145.69 | 511191
0.65 | -0.96 | 5.99 | -1.69 | -9.00 | 145.62 | 511226
0.20 | 0.73 | 14.24 | -1.75 | -9.31 | 145.44 | 511258
-0.26 | 0.34 | 6.57 | -1.75 | -9.38 | 145.19 | 511290
-2.17 | -1.06 | 9.95 | -1.87 | -9.44 | 145.06 | 511324
-1.68 | -0.17 | 9.09 | -1.81 | -9.50 | 144.81 | 511355
-2.27 | 0.65 | 11.01 | -1.94 | -9.31 | 144.62 | 511389
2.46 | -1.05 | 4.28 | -2.12 | -9.38 | 144.50 | 511428
-1.04 | 2.75 | 20.63 | -2.19 | -9.25 | 144.25 | 511460
-1.25 | 0.47 | 7.98 | -2.31 | -9.25 | 144.00 | 511492
-0.40 | 0.62 | 5.22 | -2.31 | -9.19 | 143.75 | 511526
-1.29 | 0.20 | 8.39 | -2.50 | -9.25 | 143.56 | 511558
-1.71 | 0.47 | 7.45 | -2.56 | -9.13 | 143.19 | 511591
1.16 | 0.17 | 9.65 | -2.56 | -9.06 | 143.00 | 511623
0.49 | 1.65 | 8.22 | -2.56 | -9.13 | 142.75 | 511655
-0.23 | 0.40 | 5.59 | -2.62 | -9.25 | 142.50 | 511690
-1.83 | -0.26 | 10.11 | -2.50 | -9.13 | 142.31 | 511722
-0.69 | 0.73 | 8.13 | -2.50 | -9.06 | 142.00 | 511759
-1.80 | 1.52 | 15.31 | -2.56 | -8.94 | 141.56 | 511792
0.53 | -0.49 | 5.19 | -2.56 | -8.69 | 141.25 | 511824
-0.47 | 1.01 | 13.48 | -2.62 | -8.63 | 141.00 | 511856
0.17 | 1.14 | 8.16 | -2.62 | -8.63 | 140.62 | 511891
-0.49 | 0.89 | 10.78 | -2.69 | -8.56 | 140.31 | 511923
-1.75 | 1.21 | 11.99 | -2.75 | -8.56 | 140.00 | 511955
0.17 | 0.47 | 4.36 | -2.81 | -8.50 | 139.62 | 511989
-1.36 | 2.06 | 11.08 | -2.94 | -8.88 | 139.19 | 512023
0.32 | 0.27 | 5.52 | -2.87 | -9.00 | 138.87 | 512058
-0.23 | 0.55 | 10.27 | -3.06 | -9.25 | 138.44 | 512093
-1.72 | 1.30 | 15.35 | -3.19 | -9.13 | 138.12 | 512125
-0.51 | 1.37 | 7.83 | -3.19 | -8.88 | 137.75 | 512156
-1.13 | 0.68 | 9.96 | -3.19 | -8.69 | 137.31 | 512191
-0.48 | 0.99 | 9.07 | -3.56 | -8.69 | 136.87 | 512224
0.72 | 0.92 | 8.40 | -3.69 | -8.69 | 136.56 | 512256
1.08 | 0.21 | 7.02 | -3.81 | -9.00 | 136.12 | 512290
-1.70 | 2.45 | 17.84 | -3.81 | -9.31 | 135.56 | 512324
-2.61 | 2.28 | 14.31 | -3.81 | -9.63 | 135.19 | 512360
-1.26 | 0.31 | 9.12 | -3.94 | -9.94 | 134.56 | 512395
-2.33 | 0.40 | 14.11 | -4.00 | -10.00 | 134.12 | 512427
-1.68 | 1.41 | 11.41 | -4.31 | -10.00 | 133.69 | 512458
0.04 | 1.79 | 7.16 | -4.37 | -9.94 | 133.19 | 512493
-0.64 | 0.36 | 4.24 | -4.19 | -9.94 | 132.62 | 512526
-1.97 | 0.58 | 8.12 | -4.44 | -9.94 | 132.19 | 512558
-1.20 | 1.00 | 8.22 | -4.37 | -9.75 | 131.69 | 512591
2.19 | 0.54 | 6.10 | -4.69 | -9.44 | 131.00 | 512625
-1.49 | 0.26 | 0.98 | -5.19 | -9.19 | 130.56 | 512661
-1.00 | 1.78 | 8.36 | -5.12 | -9.13 | 129.94 | 512696
-1.27 | 3.02 | 12.66 | -5.25 | -9.63 | 129.44 | 512728
0.61 | 1.30 | 2.75 | -5.25 | -9.75 | 129.00 | 512759
0.65 | -0.38 | 5.08 | -5.25 | -10.38 | 128.56 | 512794
0.88 | -1.08 | 2.15 | -5.25 | -10.69 | 128.00 | 512827
-2.81 | 0.42 | 16.45 | -6.00 | -10.56 | 127.56 | 512859
0.14 | 8.60 | 10.52 | -6.25 | -9.50 | 127.12 | 512892
-4.96 | 0.91 | 3.58 | -6.19 | -7.81 | 126.44 | 512927
-13.32 | 5.94 | 23.61 | -6.62 | -6.31 | 125.81 | 512959
-3.58 | 3.54 | 11.50 | -6.25 | -4.12 | 125.12 | 512998
2.53 | -1.78 | -2.20 | -4.44 | -2.87 | 125.06 | 513030
6.50 | -4.77 | -14.45 | -4.50 | -2.06 | 124.87 | 513061
4.86 | 3.26 | -3.89 | -3.81 | -2.12 | 124.50 | 513096
0.50 | -2.02 | 3.35 | -3.75 | -1.69 | 123.50 | 513129
0.71 | 6.38 | 4.78 | -3.37 | -1.81 | 122.75 | 513161
-0.02 | -1.14 | 9.35 | -3.00 | -1.37 | 121.94 | 513194
-1.17 | 1.12 | 6.66 | -3.50 | -1.94 | 121.00 | 513228
-5.89 | 1.31 | 5.78 | -3.19 | -1.50 | 120.44 | 513260
-4.40 | -2.65 | 9.59 | -3.37 | -1.50 | 119.62 | 513300
-2.06 | 0.43 | 8.19 | -2.81 | -1.00 | 118.75 | 513343
-2.34 | 0.04 | 5.07 | -3.19 | -1.25 | 118.00 | 513378
1.96 | 0.76 | -0.41 | -3.06 | -0.94 | 117.00 | 513410
-0.93 | 2.64 | 10.30 | -2.94 | -1.00 | 116.19 | 513442
-0.41 | 2.36 | 2.65 | -2.87 | -0.88 | 115.50 | 513476
-2.61 | 1.15 | 15.67 | -2.81 | -0.94 | 114.87 | 513508
1.15 | 1.31 | -5.96 | -2.87 | -0.81 | 114.12 | 513541
2.13 | 1.80 | 5.78 | -2.81 | -0.88 | 113.50 | 513573
1.79 | 1.50 | 4.17 | -2.75 | -0.88 | 112.75 | 513610
1.66 | 0.55 | 0.46 | -3.12 | -0.81 | 112.12 | 513643
0.11 | -0.99 | 5.95 | -3.00 | -0.75 | 111.62 | 513676
2.59 | -3.45 | -4.25 | -3.06 | -0.81 | 111.12 | 513708
0.46 | -1.59 | -3.97 | -3.06 | -0.69 | 110.44 | 513742
0.82 | 1.47 | 8.35 | -2.87 | -0.56 | 109.94 | 513774
0.83 | 1.80 | 0.45 | -2.81 | -0.37 | 109.37 | 513806
1.72 | 1.93 | 11.62 | -2.75 | -0.37 | 108.75 | 513840
1.13 | 2.16 | -3.13 | -2.75 | -0.44 | 108.12 | 513873
-1.70 | 0.93 | 11.89 | -2.69 | -0.44 | 107.62 | 513905
-0.43 | 2.23 | 4.41 | -2.81 | -0.50 | 106.94 | 513943
-3.40 | 2.25 | 12.31 | -2.50 | -0.44 | 106.62 | 513975
-1.63 | 0.79 | 11.46 | -2.62 | -0.44 | 106.12 | 514007
0.97 | -2.59 | 2.91 | -2.50 | -0.25 | 105.75 | 514042
1.85 | 2.63 | -3.68 | -2.62 | -0.44 | 105.12 | 514074
-0.24 | 0.94 | 3.15 | -2.50 | -0.25 | 104.75 | 514106
-3.53 | 2.35 | 16.99 | -2.69 | -0.44 | 104.37 | 514140
-0.07 | -0.55 | 8.92 | -2.87 | -0.44 | 103.94 | 514172
-0.04 | 0.97 | 0.17 | -2.56 | -0.44 | 103.25 | 514205
-0.91 | -0.35 | 4.32 | -2.50 | -0.31 | 102.81 | 514244
-0.05 | 0.20 | 5.49 | -2.56 | -0.37 | 102.44 | 514277
0.28 | 0.15 | 2.70 | -2.50 | -0.25 | 102.12 | 514308
-0.56 | 1.54 | 8.45 | -2.62 | -0.44 | 101.75 | 514343
-0.04 | 0.48 | 1.65 | -2.56 | -0.31 | 101.25 | 514375
0.11 | 0.70 | 12.44 | -2.56 | -0.37 | 100.94 | 514407
-2.94 | 2.85 | 14.01 | -2.50 | -0.37 | 100.56 | 514441
0.58 | 0.69 | 0.56 | -2.44 | -0.25 | 100.19 | 514472
0.25 | 0.25 | 7.38 | -2.50 | -0.37 | 99.75 | 514506
-1.08 | 1.03 | 10.05 | -2.44 | -0.37 | 99.19 | 514545
-1.90 | 0.45 | 6.12 | -2.44 | -0.37 | 98.81 | 514577
-1.88 | 2.87 | 10.36 | -2.50 | -0.31 | 98.50 | 514609
-0.63 | 0.17 | 7.28 | -2.50 | -0.25 | 98.25 | 514643
-2.05 | 0.59 | 11.28 | -2.50 | -0.31 | 97.94 | 514676
2.43 | -0.75 | 2.83 | -2.56 | -0.37 | 97.62 | 514709
-0.92 | 0.02 | 6.37 | -2.44 | -0.25 | 97.25 | 514742
-1.57 | 3.03 | 16.66 | -2.44 | -0.25 | 96.94 | 514773
0.08 | 1.51 | 14.64 | -2.50 | -0.25 | 96.56 | 514808
-0.07 | 0.62 | 8.77 | -2.37 | -0.25 | 96.25 | 514838
3.36 | -1.90 | -2.44 | -2.56 | -0.19 | 96.06 | 514870
0.62 | 0.47 | 6.88 | -2.44 | -0.19 | 95.75 | 514904
-2.51 | 0.53 | 14.66 | -2.44 | -0.13 | 95.44 | 514938
-0.16 | 0.50 | 6.83 | -2.50 | -0.19 | 95.19 | 514970
1.38 | 0.40 | -3.98 | -2.44 | -0.13 | 94.94 | 515003
-0.15 | 2.38 | 9.45 | -2.56 | -0.13 | 94.62 | 515038
0.87 | 0.18 | 6.77 | -2.50 | -0.13 | 94.37 | 515070
-2.67 | 0.48 | 8.45 | -2.56 | -0.06 | 94.06 | 515102
-3.02 | 1.67 | 19.48 | -2.56 | 0.00 | 93.75 | 515137
-1.22 | 2.10 | 13.20 | -2.62 | 0.13 | 93.50 | 515174
